股票名称, 股票跌幅天数, 股票总涨跌幅,
维信诺_1002387.csv,2,-13.2081,
维力医疗_0603309.csv,2,-6.5966000000000005,
维尔利_1300190.csv,2,-7.6556,
维格娜丝_0603518.csv,2,-2.7826999999999997,
维科技术_0600152.csv,2,-10.835799999999999,
维维股份_0600300.csv,2,-4.3224,
绿地控股_0600606.csv,3,-2.4107,
绿城水务_0601368.csv,2,-3.7681,
绿庭B股_0900919.csv,2,-3.6778,
绿庭投资_0600695.csv,3,-12.252100000000002,
绿色动力_0601330.csv,2,-13.8245,
罗博特科_1300757.csv,1,-9.4746,
罗平锌电_1002114.csv,2,-7.9614,
罗牛山_1000735.csv,2,-15.2513,
罗莱生活_1002293.csv,2,-3.1944,
美克家居_0600337.csv,3,-10.3983,
美凯龙_0601828.csv,5,-9.1911,
美力科技_1300611.csv,2,-5.7525,
美尔雅_0600107.csv,5,-18.709500000000002,
美年健康_1002044.csv,3,-12.1815,
美康生物_1300439.csv,2,-4.1805,
美思德_0603041.csv,2,-5.7897,
美晨生态_1300237.csv,2,-12.8601,
美格智能_1002881.csv,2,-13.6189,
美的集团_1000333.csv,2,-6.2305,
美盈森_1002303.csv,2,-10.6744,
美盛文化_1002699.csv,5,-11.951699999999999,
美联新材_1300586.csv,2,-10.956299999999999,
美达股份_1000782.csv,2,-6.5938,
美邦服饰_1002269.csv,2,-5.0717,
美锦能源_1000723.csv,2,-12.435599999999999,
羚锐制药_0600285.csv,1,-2.2976,
群兴玩具_1002575.csv,3,-12.655800000000001,
翔鹭钨业_1002842.csv,3,-6.7124,
翠微股份_0603123.csv,5,-7.1543,
翰宇药业_1300199.csv,2,-6.0648,
老板电器_1002508.csv,2,-3.5004999999999997,
老百姓_0603883.csv,2,-2.9686000000000003,
耐威科技_1300456.csv,2,-5.8203,
联创光电_0600363.csv,2,-6.0468,
联发股份_1002394.csv,4,-8.357,
联合光电_1300691.csv,2,-7.1492,
联建光电_1300269.csv,2,-6.17,
联得装备_1300545.csv,2,-17.834200000000003,
联明股份_0603006.csv,2,-7.8628,
联环药业_0600513.csv,5,-7.9614,
联美控股_0600167.csv,2,-3.5439,
联诚精密_1002921.csv,2,-5.533799999999999,
聚光科技_1300203.csv,2,-5.7512,
聚力文化_1002247.csv,2,-10.6144,
聚灿光电_1300708.csv,2,-6.7724,
胜利精密_1002426.csv,2,-7.1012,
胜利股份_1000407.csv,2,-6.6541,
胜宏科技_1300476.csv,2,-3.2906,
腾达建设_0600512.csv,4,-10.2566,
腾邦国际_1300178.csv,2,-6.0230999999999995,
腾龙股份_0603158.csv,5,-15.233899999999998,
至正股份_0603991.csv,2,-7.2433,
舍得酒业_0600702.csv,3,-7.068999999999999,
舒泰神_1300204.csv,2,-7.4205,
舜喆B_1200168.csv,1,-5.1852,
航发动力_0600893.csv,2,-4.4698,
航发控制_1000738.csv,2,-4.9132,
航天信息_0600271.csv,2,-8.7304,
航天动力_0600343.csv,2,-5.746499999999999,
航天彩虹_1002389.csv,2,-5.4497,
航天晨光_0600501.csv,6,-13.198199999999998,
航天机电_0600151.csv,2,-7.3626000000000005,
航天电器_1002025.csv,2,-3.6641,
航天电子_0600879.csv,2,-6.3332,
航天通信_0600677.csv,2,-7.6091999999999995,
航天长峰_0600855.csv,2,-4.3385,
航新科技_1300424.csv,2,-8.187800000000001,
航民股份_0600987.csv,2,-5.598599999999999,
艾华集团_0603989.csv,2,-6.0506,
艾德生物_1300685.csv,2,-5.2416,
艾格拉斯_1002619.csv,2,-7.1892000000000005,
艾迪精密_0603638.csv,2,-4.3685,
节能风电_0601016.csv,2,-6.8035,
芒果超媒_1300413.csv,2,-5.3659,
芯能科技_0603105.csv,2,-11.222199999999999,
苏交科_1300284.csv,5,-8.5376,
苏利股份_0603585.csv,2,-5.3276,
苏博特_0603916.csv,2,-7.4679,
苏垦农发_0601952.csv,2,-6.2626,
苏奥传感_1300507.csv,3,-5.189500000000001,
苏威孚B_1200581.csv,2,-4.2242,
苏宁易购_1002024.csv,2,-4.8043000000000005,
苏宁环球_1000718.csv,5,-7.306799999999999,
苏州固锝_1002079.csv,2,-5.457,
苏州龙杰_0603332.csv,3,-6.486000000000001,
苏常柴A_1000570.csv,2,-9.0774,
苏常柴B_1200570.csv,2,-3.8194,
苏美达_0600710.csv,2,-5.505000000000001,
苏试试验_1300416.csv,2,-7.2194,
英可瑞_1300713.csv,2,-10.5503,
英威腾_1002334.csv,2,-8.6128,
英搏尔_1300681.csv,2,-5.6814,
英洛华_1000795.csv,5,-10.0767,
英派斯_1002899.csv,2,-10.364799999999999,
英特集团_1000411.csv,4,-9.5843,
英联股份_1002846.csv,4,-13.6023,
英飞拓_1002528.csv,2,-5.7136,
茂业商业_0600828.csv,3,-8.9567,
茂硕电源_1002660.csv,2,-6.1419,
茶花股份_0603615.csv,3,-7.7084,
荣华实业_0600311.csv,2,-5.964600000000001,
荣晟环保_0603165.csv,2,-6.6327,
荣泰健康_0603579.csv,2,-7.081799999999999,
荣盛发展_1002146.csv,2,-3.8836,
荣盛石化_1002493.csv,2,-3.0034,
莱宝高科_1002106.csv,2,-4.7379,
莱绅通灵_0603900.csv,2,-5.0662,
莱美药业_1300006.csv,1,-9.9757,
莱茵体育_1000558.csv,5,-8.853800000000001,
菲利华_1300395.csv,2,-4.4317,
菲达环保_0600526.csv,2,-6.8308,
萃华珠宝_1002731.csv,2,-7.293100000000001,
营口港_0600317.csv,2,-4.0541,
葛洲坝_0600068.csv,2,-5.9188,
蒙草生态_1300355.csv,2,-6.7881,
蓝帆医疗_1002382.csv,2,-2.9664,
蓝思科技_1300433.csv,2,-8.005,
蓝晓科技_1300487.csv,2,-3.7774,
蓝海华腾_1300484.csv,2,-5.214,
蓝英装备_1300293.csv,2,-4.9304,
蓝黛传动_1002765.csv,2,-9.144200000000001,
蔚蓝生物_0603739.csv,1,-6.9411,
藏格控股_1000408.csv,2,-7.8065,
虹美菱B_1200521.csv,2,-2.952,
融捷健康_1300247.csv,2,-9.1826,
蠡湖股份_1300694.csv,2,-12.8424,
裕同科技_1002831.csv,2,-2.953,
西仪股份_1002265.csv,2,-7.7747,
西宁特钢_0600117.csv,2,-8.661999999999999,
西安旅游_1000610.csv,4,-25.617600000000003,
西安银行_0600928.csv,2,-4.9001,
西安饮食_1000721.csv,4,-16.7504,
西山煤电_1000983.csv,2,-6.895099999999999,
西昌电力_0600505.csv,2,-6.4549,
西水股份_0600291.csv,2,-5.1021,
西泵股份_1002536.csv,2,-4.1019,
西王食品_1000639.csv,2,-5.780200000000001,
西菱动力_1300733.csv,2,-6.6457999999999995,
西藏发展_1000752.csv,4,-9.3494,
西藏城投_0600773.csv,2,-8.7861,
西藏矿业_1000762.csv,2,-11.096499999999999,
西部建设_1002302.csv,2,-12.2602,
西部材料_1002149.csv,3,-12.7529,
西部牧业_1300106.csv,1,-6.7385,
西部矿业_0601168.csv,2,-4.9779,
西部证券_1002673.csv,2,-4.0920000000000005,
西部资源_0600139.csv,2,-11.267800000000001,
西部黄金_0601069.csv,2,-3.269,
视觉中国_1000681.csv,3,-6.0244,
誉衡药业_1002437.csv,2,-5.1761,
设研院_1300732.csv,2,-6.3175,
设计总院_0603357.csv,2,-3.5322999999999998,
诚志股份_1000990.csv,2,-6.5859,
诚邦股份_0603316.csv,2,-10.5645,
诺邦股份_0603238.csv,2,-5.4603,
读者传媒_0603999.csv,8,-16.96,
豪能股份_0603809.csv,2,-6.5684000000000005,
豫光金铅_0600531.csv,2,-8.007,
豫金刚石_1300064.csv,2,-7.955100000000001,
贝斯特_1300580.csv,2,-8.4694,
贝瑞基因_1000710.csv,5,-9.9366,
贝达药业_1300558.csv,2,-5.6582,
财信发展_1000838.csv,2,-7.9074,
财通证券_0601108.csv,2,-6.6465,
贵人鸟_0603555.csv,6,-16.561999999999998,
贵州燃气_0600903.csv,3,-6.9049,
贵州百灵_1002424.csv,2,-5.2998,
贵广网络_0600996.csv,1,-1.6637,
贵绳股份_0600992.csv,2,-3.939,
贵阳银行_0601997.csv,2,-2.4711,
赛升药业_1300485.csv,5,-8.313600000000001,
赛意信息_1300687.csv,1,-1.8039,
赛托生物_1300583.csv,2,-3.8091,
赛摩电气_1300466.csv,3,-8.837,
赛象科技_1002337.csv,2,-8.638,
赛轮轮胎_0601058.csv,2,-4.6716999999999995,
赛隆药业_1002898.csv,4,-9.4377,
赣粤高速_0600269.csv,2,-3.5851,
赣能股份_1000899.csv,2,-4.809200000000001,
赣锋锂业_1002460.csv,3,-6.8885000000000005,
赤峰黄金_0600988.csv,4,-7.4274000000000004,
赫美集团_1002356.csv,2,-9.7674,
超讯通信_0603322.csv,2,-7.0763,
超频三_1300647.csv,2,-8.0498,
越博动力_1300742.csv,2,-10.4366,
跨境通_1002640.csv,2,-8.3466,
路通视信_1300555.csv,2,-8.5944,
软控股份_1002073.csv,2,-8.2111,
轴研科技_1002046.csv,2,-7.3626000000000005,
轻纺城_0600790.csv,2,-7.434100000000001,
辅仁药业_0600781.csv,2,-8.0149,
辉隆股份_1002556.csv,4,-10.3891,
达刚路机_1300103.csv,2,-10.2332,
达华智能_1002512.csv,2,-14.3263,
达安基因_1002030.csv,2,-6.2671,
达志科技_1300530.csv,2,-5.2597000000000005,
迈为股份_1300751.csv,2,-9.659600000000001,
运达科技_1300440.csv,2,-2.6194,
远东传动_1002406.csv,2,-4.1881,
远光软件_1002063.csv,2,-3.5597,
远兴能源_1000683.csv,2,-7.9321,
远大智能_1002689.csv,2,-10.9639,
远方信息_1300306.csv,5,-13.3355,
远程股份_1002692.csv,5,-29.259700000000002,
远达环保_0600292.csv,2,-9.2496,
连云港_0601008.csv,1,-8.7031,
迦南科技_1300412.csv,2,-5.5903,
迪森股份_1300335.csv,2,-8.3825,
透景生命_1300642.csv,2,-6.9337,
通产丽星_1002243.csv,3,-20.5565,
通化东宝_0600867.csv,4,-6.5912999999999995,
通化金马_1000766.csv,2,-13.7569,
通合科技_1300491.csv,2,-6.3867,
通威股份_0600438.csv,2,-3.088,
通宇通讯_1002792.csv,2,-3.3114999999999997,
通宝能源_0600780.csv,2,-7.5119,
通富微电_1002156.csv,2,-7.4841999999999995,
通润装备_1002150.csv,2,-5.1518999999999995,
通源石油_1300164.csv,3,-10.5799,
通用股份_0601500.csv,5,-6.059699999999999,
通程控股_1000419.csv,2,-4.9166,
通葡股份_0600365.csv,1,-5.0746,
通裕重工_1300185.csv,2,-6.166,
通达动力_1002576.csv,2,-8.1388,
通鼎互联_1002491.csv,2,-7.3335,
道恩股份_1002838.csv,5,-7.3567,
道明光学_1002632.csv,2,-5.549,
道氏技术_1300409.csv,2,-11.0471,
道道全_1002852.csv,2,-6.4912,
邦讯技术_1300312.csv,2,-7.5608,
郑州煤电_0600121.csv,2,-8.6746,
郑州银行_1002936.csv,2,-4.3335,
郑煤机_0601717.csv,2,-4.4532,
郴电国际_0600969.csv,2,-8.6421,
鄂尔多斯_0600295.csv,2,-5.7911,
鄂武商A_1000501.csv,2,-5.7229,
鄂资B股_0900936.csv,2,-1.5571,
酒钢宏兴_0600307.csv,2,-8.548300000000001,
醋化股份_0603968.csv,2,-4.837899999999999,
重庆啤酒_0600132.csv,2,-4.7653,
重庆建工_0600939.csv,2,-5.0081999999999995,
重庆水务_0601158.csv,5,-5.4573,
重庆港九_0600279.csv,2,-8.0947,
重庆百货_0600729.csv,4,-9.9446,
重庆路桥_0600106.csv,2,-6.2486,
重庆钢铁_0601005.csv,2,-5.4788,
重药控股_1000950.csv,2,-8.7396,
量子生物_1300149.csv,2,-4.3453,
金一文化_1002721.csv,4,-11.1491,
金信诺_1300252.csv,2,-6.3225999999999996,
金健米业_0600127.csv,2,-8.2102,
金冠股份_1300510.csv,2,-14.5624,
金刚玻璃_1300093.csv,2,-8.4848,
金利华电_1300069.csv,2,-10.525400000000001,
金力永磁_1300748.csv,6,-14.4067,
金卡智能_1300349.csv,2,-5.0741,
金发科技_0600143.csv,4,-10.0739,
金固股份_1002488.csv,4,-5.9813,
金圆股份_1000546.csv,2,-7.1046000000000005,
金城医药_1300233.csv,2,-4.6606,
金太阳_1300606.csv,2,-6.0172,
金奥博_1002917.csv,2,-4.5949,
金安国纪_1002636.csv,2,-9.131499999999999,
金徽酒_0603919.csv,2,-5.338100000000001,
金明精机_1300281.csv,2,-9.7074,
金晶科技_0600586.csv,2,-5.7524,
金杯汽车_0600609.csv,2,-5.6978,
金杯电工_1002533.csv,1,-9.019,
金枫酒业_0600616.csv,5,-9.4229,
金桥B股_0900911.csv,5,-2.2616,
金正大_1002470.csv,2,-4.7059,
金洲慈航_1000587.csv,2,-9.2355,
金洲管道_1002443.csv,5,-12.3998,
金浦钛业_1000545.csv,2,-4.4619,
金海环境_0603311.csv,2,-5.4460999999999995,
金牌厨柜_0603180.csv,3,-6.4430000000000005,
金瑞矿业_0600714.csv,2,-8.639899999999999,
金盾股份_1300411.csv,2,-16.3237,
金石资源_0603505.csv,1,-4.8972,
金禾实业_1002597.csv,2,-5.9117999999999995,
金科股份_1000656.csv,3,-3.4823999999999997,
金能科技_0603113.csv,2,-17.3537,
金花股份_0600080.csv,2,-5.8027,
金融街_1000402.csv,5,-8.367899999999999,
金螳螂_1002081.csv,2,-3.5644,
金证股份_0600446.csv,2,-12.6522,
金诚信_0603979.csv,2,-4.9157,
金财互联_1002530.csv,2,-5.9345,
金路集团_1000510.csv,2,-10.3829,
金轮股份_1002722.csv,2,-5.2584,
金运激光_1300220.csv,2,-3.8759,
金通灵_1300091.csv,2,-20.0601,
金钼股份_0601958.csv,5,-9.1281,
金陵体育_1300651.csv,3,-9.9786,
金陵药业_1000919.csv,2,-5.269500000000001,
金陵饭店_0601007.csv,2,-5.012499999999999,
金风科技_1002202.csv,2,-7.5678,
金鸿控股_1000669.csv,2,-19.9025,
金鸿顺_0603922.csv,2,-10.0589,
金鹰股份_0600232.csv,3,-5.713300000000001,
金龙机电_1300032.csv,2,-5.6452,
金龙汽车_0600686.csv,2,-12.3234,
钧达股份_1002865.csv,3,-12.759699999999999,
钱江摩托_1000913.csv,2,-6.8709999999999996,
钱江水利_0600283.csv,3,-7.9917,
铁岭新城_1000809.csv,2,-8.258,
铁汉生态_1300197.csv,2,-6.7963000000000005,
铁流股份_0603926.csv,4,-8.0075,
铁龙物流_0600125.csv,5,-7.852799999999999,
铜峰电子_0600237.csv,2,-9.1774,
铜陵有色_1000630.csv,2,-4.6146,
银之杰_1300085.csv,2,-9.3019,
银宝山新_1002786.csv,2,-9.0664,
银座股份_0600858.csv,2,-4.4104,
银星能源_1000862.csv,2,-13.411100000000001,
银河电子_1002519.csv,2,-5.829,
银轮股份_1002126.csv,2,-2.6004,
银鸽投资_0600069.csv,2,-5.914,
银龙股份_0603969.csv,2,-4.8848,
锌业股份_1000751.csv,5,-11.380700000000001,
锐奇股份_1300126.csv,2,-4.7393,
锐科激光_1300747.csv,2,-4.676,
锡业股份_1000960.csv,2,-6.1411,
锦富技术_1300128.csv,2,-11.975900000000001,
锦州港_0600190.csv,4,-11.5459,
锦投B股_0900914.csv,7,-3.4425000000000003,
锦旅B股_0900929.csv,8,-3.6087000000000002,
锦江B股_0900934.csv,2,-0.991,
锦江投资_0600650.csv,3,-8.5744,
锦江股份_0600754.csv,2,-5.7603,
锦港B股_0900952.csv,2,-2.5454,
锦龙股份_1000712.csv,3,-7.879,
长亮科技_1300348.csv,2,-6.1921,
长信科技_1300088.csv,2,-5.5205,
长园集团_0600525.csv,2,-6.1362,
长城军工_0601606.csv,5,-18.5382,
长城动漫_1000835.csv,3,-18.0979,
长城影视_1002071.csv,2,-15.7969,
长城汽车_0601633.csv,5,-11.258799999999999,
长城电工_0600192.csv,2,-16.8841,
长城科技_0603897.csv,2,-10.3947,
长城证券_1002939.csv,3,-9.853299999999999,
长安B_1200625.csv,2,-3.192,
长安汽车_1000625.csv,2,-6.5299000000000005,
长川科技_1300604.csv,2,-10.3399,
长春一东_0600148.csv,2,-9.3953,
长春燃气_0600333.csv,2,-7.9993,
长春经开_0600215.csv,2,-9.2437,
长江传媒_0600757.csv,2,-3.6923,
长江润发_1002435.csv,2,-8.8097,
长江电力_0600900.csv,2,-1.6687,
长江通信_0600345.csv,2,-3.2797,
长沙银行_0601577.csv,2,-3.0731,
长电科技_0600584.csv,2,-6.7464,
长白山_0603099.csv,2,-8.8917,
长盛轴承_1300718.csv,2,-5.9954,
长缆科技_1002879.csv,2,-7.3684,
长航凤凰_1000520.csv,5,-11.355699999999999,
长荣股份_1300195.csv,2,-5.7699,
长虹华意_1000404.csv,2,-6.7525,
长虹美菱_1000521.csv,2,-7.5996,
长青集团_1002616.csv,3,-6.9678,
长飞光纤_0601869.csv,2,-6.3297,
闰土股份_1002440.csv,4,-9.7217,
闻泰科技_0600745.csv,2,-1.4324,
闽东电力_1000993.csv,3,-7.5493,
闽发铝业_1002578.csv,4,-9.9749,
闽灿坤B_1200512.csv,2,-1.0811000000000002,
阳光城_1000671.csv,2,-3.5202999999999998,
阳光股份_1000608.csv,4,-10.9922,
阳泉煤业_0600348.csv,2,-5.771100000000001,
阳谷华泰_1300121.csv,5,-12.745000000000001,
阿石创_1300706.csv,2,-9.4991,
阿科力_0603722.csv,2,-5.2108,
际华集团_0601718.csv,8,-16.443199999999997,
陆家B股_0900932.csv,2,-2.2695000000000003,
陆家嘴_0600663.csv,3,-7.7838,
陇神戎发_1300534.csv,3,-10.799500000000002,
陕国投A_1000563.csv,2,-8.2735,
陕天然气_1002267.csv,2,-4.9754000000000005,
陕西煤业_0601225.csv,2,-3.5126,
陕西黑猫_0601015.csv,2,-14.0321,
陕鼓动力_0601369.csv,2,-2.8943,
隆华科技_1300263.csv,2,-8.6342,
隆基机械_1002363.csv,5,-8.925,
隆基股份_0601012.csv,2,-4.0325,
隆平高科_1000998.csv,5,-8.0981,
隆盛科技_1300680.csv,2,-7.9502,
隆鑫通用_0603766.csv,2,-6.8307,
隧道股份_0600820.csv,2,-4.6474,
雄塑科技_1300599.csv,2,-7.4964,
雅化集团_1002497.csv,2,-7.7937,
雅戈尔_0600177.csv,2,-2.3023000000000002,
集泰股份_1002909.csv,2,-8.3246,
雪人股份_1002639.csv,2,-19.9877,
雪峰科技_0603227.csv,2,-6.3492,
雪榕生物_1300511.csv,2,-5.2416,
雪莱特_1002076.csv,5,-14.445500000000001,
雪迪龙_1002658.csv,2,-5.6864,
雷曼股份_1300162.csv,2,-8.142800000000001,
雷柏科技_1002577.csv,2,-7.7865,
雷科防务_1002413.csv,2,-6.566599999999999,
雷迪克_1300652.csv,2,-3.7177,
霞客环保_1002015.csv,2,-7.5511,
露笑科技_1002617.csv,2,-7.2467,
青山纸业_0600103.csv,4,-9.0359,
青岛双星_1000599.csv,2,-6.9945,
青岛海尔_0600690.csv,3,-5.461600000000001,
青岛港_0601298.csv,6,-19.040000000000003,
青岛金王_1002094.csv,2,-2.2029,
青岛银行_1002948.csv,8,-10.145499999999998,
青松建化_0600425.csv,2,-9.5742,
青松股份_1300132.csv,2,-6.0252,
青海华鼎_0600243.csv,2,-6.8340000000000005,
青海春天_0600381.csv,2,-5.3473,
青青稞酒_1002646.csv,2,-5.9529,
青龙管业_1002457.csv,2,-2.9905999999999997,
靖远煤电_1000552.csv,2,-8.2173,
鞍钢股份_1000898.csv,2,-5.0177,
韩建河山_0603616.csv,2,-5.2885,
音飞储存_0603066.csv,2,-7.2796,
韶能股份_1000601.csv,2,-7.1449,
韶钢松山_1000717.csv,2,-7.7721,
顶点软件_0603383.csv,2,-12.9519,
顺丰控股_1002352.csv,2,-4.2096,
顺发恒业_1000631.csv,4,-8.1705,
顺灏股份_1002565.csv,1,-3.645,
顺网科技_1300113.csv,2,-12.572,
顺鑫农业_1000860.csv,6,-6.7015,
顾地科技_1002694.csv,2,-7.746,
风华高科_1000636.csv,2,-8.8607,
风范股份_0601700.csv,2,-19.989,
飞乐音响_0600651.csv,2,-11.0483,
飞亚达A_1000026.csv,2,-5.8655,
飞亚达B_1200026.csv,2,-2.6104,
飞凯材料_1300398.csv,2,-11.416599999999999,
飞荣达_1300602.csv,6,-7.0974,
飞马国际_1002210.csv,2,-13.5057,
飞鹿股份_1300665.csv,2,-6.872,
首商股份_0600723.csv,3,-5.7877,
首开股份_0600376.csv,3,-4.3641000000000005,
首航节能_1002665.csv,2,-10.7543,
首钢股份_1000959.csv,1,-7.7093,
香梨股份_0600506.csv,2,-8.5132,
香溢融通_0600830.csv,2,-7.0541,
马钢股份_0600808.csv,2,-10.322,
驰宏锌锗_0600497.csv,3,-8.4334,
骅威文化_1002502.csv,2,-9.4227,
骆驼股份_0601311.csv,2,-7.4656,
高乐股份_1002348.csv,2,-9.6792,
高争民爆_1002827.csv,2,-4.9348,
高德红外_1002414.csv,2,-2.9309,
高斯贝尔_1002848.csv,2,-6.9269,
高新兴_1300098.csv,2,-6.9514,
高新发展_1000628.csv,2,-7.6798,
高盟新材_1300200.csv,5,-7.108499999999999,
高能环境_0603588.csv,2,-6.7061,
鱼跃医疗_1002223.csv,2,-3.7873,
鲁亿通_1300423.csv,2,-8.3044,
鲁信创投_0600783.csv,3,-16.5219,
鲁商置业_0600223.csv,5,-7.090800000000001,
鲁抗医药_0600789.csv,3,-5.7128000000000005,
鲁泰A_1000726.csv,5,-5.8715,
鲁泰B_1200726.csv,3,-1.0697999999999999,
鲁银投资_0600784.csv,2,-7.715300000000001,
鲍斯股份_1300441.csv,2,-4.7856000000000005,
鸣志电器_0603728.csv,2,-5.2565,
鸿利智汇_1300219.csv,2,-5.4655000000000005,
鸿博股份_1002229.csv,2,-15.424900000000001,
鸿特科技_1300176.csv,5,-30.3403,
鸿路钢构_1002541.csv,2,-2.9417999999999997,
鸿达兴业_1002002.csv,2,-19.760800000000003,
鹏欣资源_0600490.csv,3,-13.6301,
鹏辉能源_1300438.csv,2,-6.1438,
鹏鼎控股_1002938.csv,2,-6.5099,
鹿港文化_0601599.csv,2,-6.7714,
麦格米特_1002851.csv,2,-0.9419,
黄山旅游_0600054.csv,4,-8.1894,
黄山胶囊_1002817.csv,5,-8.9495,
黄河旋风_0600172.csv,2,-16.834600000000002,
黑牡丹_0600510.csv,4,-11.826,
黑猫股份_1002068.csv,2,-6.0865,
黑芝麻_1000716.csv,3,-8.6304,
黔源电力_1002039.csv,2,-1.9256,
黔轮胎A_1000589.csv,2,-7.4405,
鼎信通讯_0603421.csv,4,-8.2554,
鼎捷软件_1300378.csv,2,-9.9513,
鼎胜新材_0603876.csv,4,-9.8433,
鼎龙股份_1300054.csv,2,-5.6511000000000005,
齐峰新材_1002521.csv,2,-5.5236,
齐心集团_1002301.csv,2,-5.5719,
龙元建设_0600491.csv,2,-4.4529,
龙净环保_0600388.csv,2,-4.7999,
龙头股份_0600630.csv,3,-8.678799999999999,
龙建股份_0600853.csv,2,-19.9355,
龙星化工_1002442.csv,2,-11.7384,
龙江交通_0601188.csv,2,-5.965,
龙泉股份_1002671.csv,2,-5.4359,
龙津药业_1002750.csv,3,-10.3598,
龙洲股份_1002682.csv,2,-10.616299999999999,
龙源技术_1300105.csv,2,-7.3647,
龙溪股份_0600592.csv,5,-11.540999999999999,
龙蟒佰利_1002601.csv,2,-5.9239999999999995,
龙韵股份_0603729.csv,2,-12.8189,
龙马环卫_0603686.csv,2,-9.3414,
