股票名称,最低价天数,收盘价天数,
海德股份_1000567.csv,17,10,
海思科_1002653.csv,24,24,
海控B股_0900945.csv,43,43,
海普瑞_1002399.csv,21,21,
海格通信_1002465.csv,20,20,
海欣B股_0900917.csv,43,43,
海欣股份_0600851.csv,32,0,
海欣食品_1002702.csv,19,0,
海正药业_0600267.csv,18,3,
海汽集团_0603069.csv,43,0,
海油工程_0600583.csv,33,29,
海波重科_1300517.csv,29,0,
海泰发展_0600082.csv,33,33,
海洋王_1002724.csv,0,0,
海源复材_1002529.csv,18,18,
海澜之家_0600398.csv,67,67,
海特生物_1300683.csv,19,0,
海特高新_1002023.csv,44,38,
海王生物_1000078.csv,19,19,
海科B_0900938.csv,0,0,
海立B股_0900910.csv,18,18,
海立股份_0600619.csv,18,18,
海翔药业_1002099.csv,14,14,
海联讯_1300277.csv,37,0,
海联金汇_1002537.csv,147,132,
海能达_1002583.csv,19,19,
海航创新_0600555.csv,18,18,
海航基础_0600515.csv,19,18,
海航投资_1000616.csv,43,43,
海航控股_0600221.csv,19,19,
海航科技_0600751.csv,0,0,
海螺型材_1000619.csv,28,28,
海螺水泥_0600585.csv,18,18,
海越能源_0600387.csv,19,19,
海辰药业_1300584.csv,42,41,
海达股份_1300320.csv,39,19,
海通证券_0600837.csv,0,0,
海量数据_0603138.csv,28,0,
海陆重工_1002255.csv,18,2,
海顺新材_1300501.csv,33,2,
海马汽车_1000572.csv,2,2,
海鸥住工_1002084.csv,8,8,
海鸥股份_0603269.csv,29,0,
海默科技_1300084.csv,44,43,
润和软件_1300339.csv,19,0,
润建通信_1002929.csv,45,45,
润欣科技_1300493.csv,10,0,
润禾材料_1300727.csv,43,43,
润达医疗_0603108.csv,19,19,
润邦股份_1002483.csv,19,0,
润都股份_1002923.csv,3,3,
涪陵榨菜_1002507.csv,28,28,
涪陵电力_0600452.csv,18,18,
淮北矿业_0600985.csv,18,18,
深中华A_1000017.csv,43,33,
深中华B_1200017.csv,47,47,
深信服_1300454.csv,8,0,
深冷股份_1300540.csv,15,15,
深华发A_1000020.csv,0,0,
深华发B_1200020.csv,44,0,
深南电A_1000037.csv,25,25,
深南电B_1200037.csv,8,0,
深南电路_1002916.csv,8,0,
深南股份_1002417.csv,1,0,
深圳华强_1000062.csv,0,0,
深圳惠程_1002168.csv,53,53,
深圳新星_0603978.csv,48,48,
深圳机场_1000089.csv,47,45,
深圳燃气_0601139.csv,43,43,
深圳能源_1000027.csv,42,42,
深大通_1000038.csv,48,7,
深天地A_1000023.csv,48,0,
深天马A_1000050.csv,48,19,
深康佳A_1000016.csv,29,29,
深康佳B_1200016.csv,29,0,
深振业A_1000006.csv,29,29,
深桑达A_1000032.csv,37,0,
深深宝A_1000019.csv,43,33,
深深宝B_1200019.csv,50,50,
深物业A_1000011.csv,29,29,
深物业B_1200011.csv,16,0,
深科技_1000021.csv,25,0,
深纺织A_1000045.csv,29,0,
深纺织B_1200045.csv,35,0,
深赛格B_1200058.csv,44,44,
深赛格_1000058.csv,53,53,
深高速_0600548.csv,23,23,
淳中科技_0603516.csv,38,38,
清水源_1300437.csv,44,44,
清源股份_0603628.csv,33,33,
渝三峡A_1000565.csv,16,15,
渝开发_1000514.csv,14,14,
渤海汽车_0600960.csv,8,8,
渤海租赁_1000415.csv,43,43,
渤海股份_1000605.csv,51,48,
渤海轮渡_0603167.csv,22,0,
温州宏丰_1300283.csv,44,44,
温氏股份_1300498.csv,4,3,
游久游戏_0600652.csv,43,43,
游族网络_1002174.csv,40,40,
湖北广电_1000665.csv,38,33,
湖北能源_1000883.csv,43,43,
湖南发展_1000722.csv,26,26,
湖南天雁_0600698.csv,18,0,
湖南投资_1000548.csv,41,41,
湖南海利_0600731.csv,3,0,
湖南盐业_0600929.csv,48,48,
湖南黄金_1002155.csv,52,0,
湘潭电化_1002125.csv,306,127,
湘电股份_0600416.csv,41,0,
湘邮科技_0600476.csv,24,24,
溢多利_1300381.csv,43,38,
滨化股份_0601678.csv,18,18,
滨江集团_1002244.csv,19,19,
滨海能源_1000695.csv,9,9,
漫步者_1002351.csv,38,38,
漳州发展_1000753.csv,18,18,
漳泽电力_1000767.csv,19,19,
潍柴动力_1000338.csv,18,18,
潍柴重机_1000880.csv,27,27,
潜能恒信_1300191.csv,9,9,
潞安环能_0601699.csv,8,8,
潮宏基_1002345.csv,44,44,
澄天伟业_1300689.csv,51,51,
澄星股份_0600078.csv,18,6,
澳柯玛_0600336.csv,29,19,
澳洋健康_1002172.csv,25,25,
澳洋顺昌_1002245.csv,12,0,
激智科技_1300566.csv,24,0,
濮耐股份_1002225.csv,43,40,
濮阳惠成_1300481.csv,50,50,
瀚叶股份_0600226.csv,18,17,
瀚蓝环境_0600323.csv,40,33,
瀛通通讯_1002861.csv,0,0,
火炬电子_0603678.csv,0,0,
灵康药业_0603669.csv,21,21,
炬华科技_1300360.csv,38,0,
炼石航空_1000697.csv,43,43,
烽火电子_1000561.csv,19,0,
烽火通信_0600498.csv,45,45,
焦作万方_1000612.csv,40,40,
焦点科技_1002315.csv,0,0,
煌上煌_1002695.csv,1,0,
熊猫金控_0600599.csv,10,0,
熙菱信息_1300588.csv,49,0,
燕京啤酒_1000729.csv,16,16,
燕塘乳业_1002732.csv,40,40,
爱乐达_1300696.csv,19,0,
爱仕达_1002403.csv,44,44,
爱司凯_1300521.csv,29,0,
爱婴室_0603214.csv,47,0,
爱尔眼科_1300015.csv,1,0,
爱康科技_1002610.csv,13,13,
爱建集团_0600643.csv,44,21,
爱施德_1002416.csv,37,0,
爱普股份_0603020.csv,33,33,
爱朋医疗_1300753.csv,83,0,
爱柯迪_0600933.csv,37,37,
爱迪尔_1002740.csv,17,0,
片仔癀_0600436.csv,21,21,
牧原股份_1002714.csv,18,18,
牧高笛_0603908.csv,4,4,
物产中大_0600704.csv,19,19,
物贸B股_0900927.csv,16,16,
特一药业_1002728.csv,18,18,
特力A_1000025.csv,37,19,
特力B_1200025.csv,36,0,
特发信息_1000070.csv,8,8,
特变电工_0600089.csv,33,33,
特尔佳_1002213.csv,52,0,
特锐德_1300001.csv,0,0,
猛狮科技_1002684.csv,47,47,
獐子岛_1002069.csv,37,37,
玉龙股份_0601028.csv,37,0,
王子新材_1002735.csv,28,8,
王府井_0600859.csv,21,21,
环旭电子_0601231.csv,32,32,
环球印务_1002799.csv,21,0,
环能科技_1300425.csv,16,14,
现代制药_0600420.csv,19,19,
现代投资_1000900.csv,19,19,
玲珑轮胎_0601966.csv,20,20,
珀莱雅_0603605.csv,21,0,
珈伟新能_1300317.csv,8,8,
珍宝岛_0603567.csv,29,28,
珠江啤酒_1002461.csv,16,16,
珠江实业_0600684.csv,47,47,
珠江钢琴_1002678.csv,3,2,
珠海中富_1000659.csv,54,54,
珠海港_1000507.csv,49,49,
理工光科_1300557.csv,35,35,
理工环科_1002322.csv,18,0,
理邦仪器_1300206.csv,8,8,
瑞丰光电_1300241.csv,7,7,
瑞丰高材_1300243.csv,19,19,
瑞凌股份_1300154.csv,28,28,
瑞和股份_1002620.csv,29,0,
瑞尔特_1002790.csv,15,15,
瑞康医药_1002589.csv,33,33,
瑞斯康达_0603803.csv,8,0,
瑞普生物_1300119.csv,12,11,
瑞泰科技_1002066.csv,33,0,
瑞特股份_1300600.csv,54,0,
瑞茂通_0600180.csv,19,19,
瑞贝卡_0600439.csv,37,37,
璞泰来_0603659.csv,44,0,
瓦轴B_1200706.csv,43,43,
甘肃电投_1000791.csv,127,127,
生意宝_1002095.csv,19,19,
生物股份_0600201.csv,1,1,
生益科技_0600183.csv,9,0,
用友网络_0600588.csv,0,0,
田中精机_1300461.csv,15,0,
申万宏源_1000166.csv,19,19,
申华控股_0600653.csv,18,0,
申科股份_1002633.csv,28,0,
申能股份_0600642.csv,29,29,
申达股份_0600626.csv,18,0,
申通地铁_0600834.csv,29,19,
申通快递_1002468.csv,19,19,
电光科技_1002730.csv,19,19,
电子城_0600658.csv,33,33,
电工合金_1300697.csv,18,18,
电广传媒_1000917.csv,39,39,
电科院_1300215.csv,19,19,
电连技术_1300679.csv,9,0,
电魂网络_0603258.csv,40,40,
畅联股份_0603648.csv,33,19,
界龙实业_0600836.csv,34,34,
登云股份_1002715.csv,18,0,
登海种业_1002041.csv,19,19,
白云山_0600332.csv,14,14,
白云机场_0600004.csv,2,0,
白云电器_0603861.csv,44,44,
白银有色_0601212.csv,36,36,
百傲化学_0603360.csv,8,7,
百利电气_0600468.csv,18,13,
百利科技_0603959.csv,3,0,
百合花_0603823.csv,16,0,
百大集团_0600865.csv,33,19,
百川股份_1002455.csv,17,15,
百洋股份_1002696.csv,49,49,
百润股份_1002568.csv,2,1,
百联B股_0900923.csv,0,0,
百联股份_0600827.csv,19,0,
百花村_0600721.csv,18,18,
百达精工_0603331.csv,33,33,
百邦科技_1300736.csv,48,48,
百隆东方_0601339.csv,32,32,
皇庭B_1200056.csv,43,43,
皇庭国际_1000056.csv,33,32,
皇氏集团_1002329.csv,13,0,
皇马科技_0603181.csv,28,28,
皖天然气_0603689.csv,19,19,
皖新传媒_0601801.csv,53,53,
皖江物流_0600575.csv,18,0,
皖维高新_0600063.csv,29,29,
皖能电力_1000543.csv,22,22,
皖通科技_1002331.csv,36,0,
皖通高速_0600012.csv,42,42,
皮阿诺_1002853.csv,28,20,
盈峰环境_1000967.csv,12,0,
盈方微_1000670.csv,2,2,
盈趣科技_1002925.csv,55,0,
益丰药房_0603939.csv,2,2,
益佰制药_0600594.csv,37,0,
益民集团_0600824.csv,33,33,
益生股份_1002458.csv,3,3,
益盛药业_1002566.csv,2,2,
盐津铺子_1002847.csv,5,0,
盐湖股份_1000792.csv,18,2,
盐田港_1000088.csv,28,28,
盘江股份_0600395.csv,8,8,
盘龙药业_1002864.csv,52,52,
盛和资源_0600392.csv,37,37,
盛天网络_1300494.csv,5,0,
盛屯矿业_0600711.csv,18,18,
盛弘股份_1300693.csv,53,53,
盛洋科技_0603703.csv,19,0,
盛讯达_1300518.csv,35,21,
盛路通信_1002446.csv,2,0,
盛达矿业_1000603.csv,46,29,
盛运环保_1300090.csv,18,18,
盛通股份_1002599.csv,44,44,
盾安环境_1002011.csv,33,33,
省广集团_1002400.csv,33,33,
真视通_1002771.csv,38,38,
睿能科技_0603933.csv,44,44,
石化机械_1000852.csv,19,18,
石基信息_1002153.csv,53,53,
石大胜华_0603026.csv,16,16,
石英股份_0603688.csv,53,53,
硅宝科技_1300019.csv,19,18,
硕贝德_1300322.csv,9,9,
碧水源_1300070.csv,43,43,
碳元科技_0603133.csv,49,49,
祁连山_0600720.csv,30,30,
神农基因_1300189.csv,23,8,
神剑股份_1002361.csv,19,18,
神力股份_0603819.csv,19,19,
神奇B股_0900904.csv,40,39,
神奇制药_0600613.csv,38,38,
神宇股份_1300563.csv,39,0,
神州B_1200018.csv,53,0,
神州信息_1000555.csv,37,0,
神州数码_1000034.csv,20,0,
神州泰岳_1300002.csv,37,0,
神州长城_1000018.csv,43,43,
神州高铁_1000008.csv,33,0,
神开股份_1002278.csv,16,4,
神思电子_1300479.csv,48,44,
神火股份_1000933.csv,19,19,
神雾环保_1300156.csv,43,43,
神雾节能_1000820.csv,10,10,
神马股份_0600810.csv,0,0,
祥和实业_0603500.csv,28,28,
祥源文化_0600576.csv,19,19,
福安药业_1300194.csv,9,0,
福建水泥_0600802.csv,21,0,
福建金森_1002679.csv,1,1,
福建高速_0600033.csv,19,18,
福成股份_0600965.csv,17,16,
福斯特_0603806.csv,6,0,
福日电子_0600203.csv,14,0,
福星股份_1000926.csv,28,28,
福晶科技_1002222.csv,38,38,
福瑞股份_1300049.csv,42,38,
福田汽车_0600166.csv,2,2,
福耀玻璃_0600660.csv,13,13,
福能股份_0600483.csv,43,33,
福莱特_0601865.csv,0,0,
福达合金_0603045.csv,2,0,
福达股份_0603166.csv,19,18,
福鞍股份_0603315.csv,38,38,
禾丰牧业_0603609.csv,4,0,
禾望电气_0603063.csv,39,39,
秀强股份_1300160.csv,45,45,
秋林集团_0600891.csv,12,12,
科伦药业_1002422.csv,21,19,
科信技术_1300565.csv,41,10,
科创信息_1300730.csv,0,0,
科创新源_1300731.csv,37,37,
科力尔_1002892.csv,27,27,
科力远_0600478.csv,2,0,
科华恒盛_1002335.csv,19,0,
科华控股_0603161.csv,43,40,
科华生物_1002022.csv,39,38,
科士达_1002518.csv,38,38,
科大国创_1300520.csv,37,0,
科大智能_1300222.csv,49,49,
科大讯飞_1002230.csv,43,43,
科恒股份_1300340.csv,37,37,
科斯伍德_1300192.csv,38,38,
科新机电_1300092.csv,25,20,
科林环保_1002499.csv,0,0,
科林电气_0603050.csv,43,43,
科森科技_0603626.csv,37,19,
科沃斯_0603486.csv,54,54,
科泰电源_1300153.csv,18,16,
科蓝软件_1300663.csv,16,16,
科融环境_1300152.csv,3,0,
科达利_1002850.csv,50,43,
科达洁能_0600499.csv,19,19,
科达股份_0600986.csv,43,43,
科远股份_1002380.csv,17,0,
科迪乳业_1002770.csv,6,6,
科锐国际_1300662.csv,34,34,
科陆电子_1002121.csv,18,0,
科隆股份_1300405.csv,0,0,
科顺股份_1300737.csv,29,0,
秦安股份_0603758.csv,43,43,
秦川机床_1000837.csv,28,27,
秦港股份_0601326.csv,26,0,
积成电子_1002339.csv,33,33,
移为通信_1300590.csv,8,8,
穗恒运A_1000531.csv,13,12,
空港股份_0600463.csv,29,0,
立华股份_1300761.csv,4,4,
立思辰_1300010.csv,19,19,
立昂技术_1300603.csv,0,0,
立讯精密_1002475.csv,8,3,
立霸股份_0603519.csv,4,2,
章源钨业_1002378.csv,19,19,
第一创业_1002797.csv,19,0,
第一医药_0600833.csv,29,29,
粤传媒_1002181.csv,38,38,
粤华包B_1200986.csv,19,7,
粤宏远A_1000573.csv,28,28,
粤桂股份_1000833.csv,14,14,
粤水电_1002060.csv,19,19,
粤泰股份_0600393.csv,3,2,
粤照明B_1200541.csv,28,0,
粤电力A_1000539.csv,29,29,
粤电力B_1200539.csv,43,43,
粤高速A_1000429.csv,29,28,
粤高速B_1200429.csv,28,28,
精伦电子_0600355.csv,2,0,
精准信息_1300099.csv,16,16,
精功科技_1002006.csv,48,0,
精华制药_1002349.csv,21,19,
精工钢构_0600496.csv,20,20,
精测电子_1300567.csv,21,21,
精研科技_1300709.csv,7,7,
精艺股份_1002295.csv,24,24,
精达股份_0600577.csv,19,19,
精锻科技_1300258.csv,19,0,
索菱股份_1002766.csv,48,0,
索菲亚_1002572.csv,24,0,
索通发展_0603612.csv,19,19,
紫光国微_1002049.csv,19,0,
紫光学大_1000526.csv,38,38,
紫光股份_1000938.csv,37,37,
紫天科技_1300280.csv,2,2,
紫江企业_0600210.csv,33,33,
紫金矿业_0601899.csv,48,48,
紫金银行_0601860.csv,40,40,
紫鑫药业_1002118.csv,16,16,
红墙股份_1002809.csv,29,29,
红太阳_1000525.csv,40,40,
红宇新材_1300345.csv,7,7,
红宝丽_1002165.csv,18,18,
红旗连锁_1002697.csv,19,0,
红日药业_1300026.csv,38,37,
红星发展_0600367.csv,43,43,
红相股份_1300427.csv,0,0,
红蜻蜓_0603116.csv,43,43,
红豆股份_0600400.csv,0,0,
红阳能源_0600758.csv,7,7,
纳尔股份_1002825.csv,18,0,
纳川股份_1300198.csv,0,0,
纳思达_1002180.csv,36,36,
纵横通信_0603602.csv,23,0,
纽威股份_0603699.csv,1,0,
经纬纺机_1000666.csv,18,0,
经纬辉开_1300120.csv,51,51,
绝味食品_0603517.csv,28,0,
继峰股份_0603997.csv,21,21,
维业股份_1300621.csv,38,38,
维信诺_1002387.csv,8,8,
维力医疗_0603309.csv,13,10,
维宏股份_1300508.csv,4,0,
维尔利_1300190.csv,19,19,
维格娜丝_0603518.csv,19,19,
维科技术_0600152.csv,37,37,
维维股份_0600300.csv,29,29,
综艺股份_0600770.csv,37,0,
绿地控股_0600606.csv,19,19,
绿城水务_0601368.csv,19,18,
绿庭B股_0900919.csv,33,33,
绿庭投资_0600695.csv,28,28,
绿康生化_1002868.csv,7,7,
绿景控股_1000502.csv,26,0,
绿盟科技_1300369.csv,4,0,
绿色动力_0601330.csv,48,44,
绿茵生态_1002887.csv,31,0,
网宿科技_1300017.csv,19,0,
网达软件_0603189.csv,0,0,
罗博特科_1300757.csv,66,66,
罗平锌电_1002114.csv,18,18,
罗普斯金_1002333.csv,0,0,
罗牛山_1000735.csv,50,50,
罗莱生活_1002293.csv,28,28,
置信电气_0600517.csv,12,0,
美丽生态_1000010.csv,0,0,
美亚光电_1002690.csv,0,0,
美亚柏科_1300188.csv,17,0,
美克家居_0600337.csv,21,18,
美凯龙_0601828.csv,44,44,
美利云_1000815.csv,0,0,
美力科技_1300611.csv,33,21,
美好置业_1000667.csv,9,0,
美尔雅_0600107.csv,19,19,
美尚生态_1300495.csv,1,0,
美年健康_1002044.csv,63,54,
美康生物_1300439.csv,43,43,
美思德_0603041.csv,29,29,
美晨生态_1300237.csv,19,19,
美格智能_1002881.csv,43,43,
美的集团_1000333.csv,18,18,
美盈森_1002303.csv,6,6,
美盛文化_1002699.csv,22,22,
美联新材_1300586.csv,19,18,
美芝股份_1002856.csv,28,0,
美诺华_0603538.csv,0,0,
美达股份_1000782.csv,29,28,
美邦服饰_1002269.csv,33,33,
美都能源_0600175.csv,3,0,
美锦能源_1000723.csv,8,8,
羚锐制药_0600285.csv,1,1,
群兴玩具_1002575.csv,53,53,
翔港科技_0603499.csv,0,0,
翔鹭钨业_1002842.csv,41,41,
翠微股份_0603123.csv,19,19,
翰宇药业_1300199.csv,3,3,
耀皮B股_0900918.csv,0,0,
耀皮玻璃_0600819.csv,0,0,
老凤祥B_0900905.csv,1,1,
老凤祥_0600612.csv,20,19,
老板电器_1002508.csv,22,22,
老白干酒_0600559.csv,19,0,
老百姓_0603883.csv,43,43,
耐威科技_1300456.csv,44,44,
联创互联_1300343.csv,29,0,
联创光电_0600363.csv,37,37,
联创电子_1002036.csv,8,0,
联化科技_1002250.csv,0,0,
联发股份_1002394.csv,43,43,
联合光电_1300691.csv,37,37,
联建光电_1300269.csv,43,43,
联得装备_1300545.csv,49,49,
联明股份_0603006.csv,37,37,
联泰环保_0603797.csv,0,0,
联环药业_0600513.csv,18,18,
联络互动_1002280.csv,43,0,
联美控股_0600167.csv,33,33,
联诚精密_1002921.csv,51,51,
聚光科技_1300203.csv,44,40,
聚力文化_1002247.csv,38,38,
聚灿光电_1300708.csv,42,42,
聚隆科技_1300475.csv,33,0,
聚飞光电_1300303.csv,7,0,
聚龙股份_1300202.csv,1,0,
胜利精密_1002426.csv,48,48,
胜利股份_1000407.csv,19,18,
胜宏科技_1300476.csv,45,44,
能科股份_0603859.csv,0,0,
腾信股份_1300392.csv,11,0,
腾达建设_0600512.csv,19,0,
腾邦国际_1300178.csv,44,44,
腾龙股份_0603158.csv,40,32,
至正股份_0603991.csv,26,26,
至纯科技_0603690.csv,43,0,
舍得酒业_0600702.csv,28,28,
舒泰神_1300204.csv,17,15,
舜喆B_1200168.csv,2,2,
航发动力_0600893.csv,47,44,
航发控制_1000738.csv,43,43,
航发科技_0600391.csv,32,0,
航天信息_0600271.csv,53,53,
航天动力_0600343.csv,18,18,
航天发展_1000547.csv,8,0,
航天工程_0603698.csv,8,8,
航天彩虹_1002389.csv,51,51,
航天晨光_0600501.csv,24,24,
航天机电_0600151.csv,26,26,
航天电器_1002025.csv,53,53,
航天电子_0600879.csv,43,43,
航天科技_1000901.csv,35,0,
航天通信_0600677.csv,32,32,
航天长峰_0600855.csv,13,13,
航新科技_1300424.csv,44,44,
航民股份_0600987.csv,18,18,
航锦科技_1000818.csv,2,0,
良信电器_1002706.csv,38,0,
艾华集团_0603989.csv,52,52,
艾德生物_1300685.csv,43,43,
艾格拉斯_1002619.csv,40,29,
艾比森_1300389.csv,50,0,
艾艾精工_0603580.csv,28,0,
节能风电_0601016.csv,40,38,
芒果超媒_1300413.csv,33,33,
芭田股份_1002170.csv,2,0,
芯能科技_0603105.csv,54,54,
花园生物_1300401.csv,1,0,
花王股份_0603007.csv,50,0,
苏交科_1300284.csv,43,42,
苏利股份_0603585.csv,33,33,
苏博特_0603916.csv,27,27,
苏垦农发_0601952.csv,43,43,
苏大维格_1300331.csv,22,22,
苏奥传感_1300507.csv,28,28,
苏威孚B_1200581.csv,44,43,
苏宁易购_1002024.csv,18,17,
苏宁环球_1000718.csv,21,20,
苏州固锝_1002079.csv,37,37,
苏州科达_0603660.csv,0,0,
苏州高新_0600736.csv,12,0,
苏州龙杰_0603332.csv,63,63,
苏常柴A_1000570.csv,28,28,
苏常柴B_1200570.csv,28,0,
苏泊尔_1002032.csv,21,0,
苏美达_0600710.csv,10,10,
苏试试验_1300416.csv,28,28,
英力特_1000635.csv,20,0,
英可瑞_1300713.csv,43,43,
英唐智控_1300131.csv,36,0,
英威腾_1002334.csv,19,18,
英搏尔_1300681.csv,44,43,
英洛华_1000795.csv,36,36,
英派斯_1002899.csv,48,48,
英特集团_1000411.csv,19,19,
英科医疗_1300677.csv,19,0,
英维克_1002837.csv,5,3,
英联股份_1002846.csv,15,12,
英飞拓_1002528.csv,37,37,
英飞特_1300582.csv,53,0,
茂业商业_0600828.csv,28,28,
茂化实华_1000637.csv,5,5,
茂硕电源_1002660.csv,18,18,
茶花股份_0603615.csv,29,29,
荃银高科_1300087.csv,18,0,
荣丰控股_1000668.csv,13,0,
荣之联_1002642.csv,0,0,
荣华实业_0600311.csv,18,18,
荣安地产_1000517.csv,19,0,
荣晟环保_0603165.csv,49,49,
荣泰健康_0603579.csv,43,43,
荣盛发展_1002146.csv,33,29,
荣盛石化_1002493.csv,19,18,
荣科科技_1300290.csv,8,0,
药明康德_0603259.csv,40,0,
药石科技_1300725.csv,2,0,
莎普爱思_0603168.csv,2,2,
莫高股份_0600543.csv,25,0,
莱克电气_0603355.csv,43,0,
莱宝高科_1002106.csv,28,28,
莱绅通灵_0603900.csv,28,25,
莱美药业_1300006.csv,6,6,
莱茵体育_1000558.csv,32,32,
莱茵生物_1002166.csv,7,7,
菲利华_1300395.csv,48,48,
菲林格尔_0603226.csv,2,0,
菲达环保_0600526.csv,4,4,
萃华珠宝_1002731.csv,72,72,
营口港_0600317.csv,28,0,
葛洲坝_0600068.csv,33,33,
葵花药业_1002737.csv,48,0,
蒙娜丽莎_1002918.csv,2,2,
蒙草生态_1300355.csv,38,38,
蓝丰生化_1002513.csv,23,0,
蓝光发展_0600466.csv,29,0,
蓝帆医疗_1002382.csv,19,0,
蓝思科技_1300433.csv,7,7,
蓝晓科技_1300487.csv,52,48,
蓝海华腾_1300484.csv,44,0,
蓝焰控股_1000968.csv,19,0,
蓝盾股份_1300297.csv,19,0,
蓝色光标_1300058.csv,1,1,
蓝英装备_1300293.csv,38,38,
蓝黛传动_1002765.csv,30,30,
蔚蓝生物_0603739.csv,59,59,
藏格控股_1000408.csv,54,54,
虹美菱B_1200521.csv,43,0,
融捷健康_1300247.csv,33,33,
融捷股份_1002192.csv,2,0,
融钰集团_1002622.csv,20,0,
蠡湖股份_1300694.csv,21,21,
裕兴股份_1300305.csv,19,0,
裕同科技_1002831.csv,31,31,
襄阳轴承_1000678.csv,18,0,
西仪股份_1002265.csv,22,22,
西南证券_0600369.csv,19,0,
西宁特钢_0600117.csv,43,43,
西安旅游_1000610.csv,22,22,
西安银行_0600928.csv,34,34,
西安饮食_1000721.csv,26,26,
西山煤电_1000983.csv,8,8,
西昌电力_0600505.csv,10,9,
西水股份_0600291.csv,19,19,
西泵股份_1002536.csv,53,29,
西王食品_1000639.csv,28,28,
西菱动力_1300733.csv,19,19,
西藏发展_1000752.csv,12,12,
西藏城投_0600773.csv,33,19,
西藏天路_0600326.csv,29,0,
西藏珠峰_0600338.csv,16,0,
西藏矿业_1000762.csv,19,19,
西藏药业_0600211.csv,0,0,
西部创业_1000557.csv,0,0,
西部建设_1002302.csv,28,28,
西部材料_1002149.csv,19,18,
西部牧业_1300106.csv,18,13,
西部矿业_0601168.csv,44,43,
西部证券_1002673.csv,19,19,
西部资源_0600139.csv,35,35,
西部黄金_0601069.csv,48,48,
西陇科学_1002584.csv,3,3,
视源股份_1002841.csv,38,0,
视觉中国_1000681.csv,7,7,
誉衡药业_1002437.csv,34,34,
许继电气_1000400.csv,73,0,
设研院_1300732.csv,53,53,
设计总院_0603357.csv,33,33,
证通电子_1002197.csv,43,0,
诚志股份_1000990.csv,25,25,
诚意药业_0603811.csv,5,2,
诚益通_1300430.csv,3,1,
诚迈科技_1300598.csv,23,21,
诚邦股份_0603316.csv,33,33,
诺力股份_0603611.csv,2,0,
诺德股份_0600110.csv,2,0,
诺普信_1002215.csv,6,6,
诺邦股份_0603238.csv,83,82,
读者传媒_0603999.csv,19,19,
豪能股份_0603809.csv,18,18,
豪迈科技_1002595.csv,39,0,
豫光金铅_0600531.csv,44,44,
豫园股份_0600655.csv,0,0,
豫能控股_1001896.csv,3,3,
豫金刚石_1300064.csv,18,18,
贝斯特_1300580.csv,18,18,
贝瑞基因_1000710.csv,44,44,
贝肯能源_1002828.csv,5,5,
贝达药业_1300558.csv,40,40,
贝通信_0603220.csv,10,0,
财信发展_1000838.csv,19,19,
财通证券_0601108.csv,19,19,
贤丰控股_1002141.csv,44,5,
贵人鸟_0603555.csv,33,33,
贵州燃气_0600903.csv,53,53,
贵州百灵_1002424.csv,17,13,
贵州茅台_0600519.csv,7,7,
贵广网络_0600996.csv,5,1,
贵研铂业_0600459.csv,8,0,
贵绳股份_0600992.csv,26,26,
贵航股份_0600523.csv,8,0,
贵阳银行_0601997.csv,8,8,
赛为智能_1300044.csv,43,0,
赛升药业_1300485.csv,43,40,
赛意信息_1300687.csv,38,38,
赛托生物_1300583.csv,43,43,
赛摩电气_1300466.csv,15,14,
赛福天_0603028.csv,5,0,
赛腾股份_0603283.csv,1,0,
赛象科技_1002337.csv,39,39,
赛轮轮胎_0601058.csv,17,17,
赛隆药业_1002898.csv,43,43,
赞宇科技_1002637.csv,33,0,
赢合科技_1300457.csv,19,2,
赢时胜_1300377.csv,44,0,
赣粤高速_0600269.csv,18,18,
赣能股份_1000899.csv,19,19,
赣锋锂业_1002460.csv,43,33,
赤峰黄金_0600988.csv,3,3,
赫美集团_1002356.csv,34,34,
超华科技_1002288.csv,8,0,
超图软件_1300036.csv,43,0,
超声电子_1000823.csv,7,0,
超讯通信_0603322.csv,45,45,
超频三_1300647.csv,46,46,
越博动力_1300742.csv,51,51,
越秀金控_1000987.csv,5,5,
跃岭股份_1002725.csv,9,0,
跨境通_1002640.csv,18,18,
路畅科技_1002813.csv,35,0,
路通视信_1300555.csv,45,45,
软控股份_1002073.csv,37,37,
轴研科技_1002046.csv,20,20,
轻纺城_0600790.csv,19,18,
辅仁药业_0600781.csv,19,18,
辉煌科技_1002296.csv,21,0,
辉隆股份_1002556.csv,28,28,
辰安科技_1300523.csv,0,0,
辰欣药业_0603367.csv,33,0,
辽宁成大_0600739.csv,33,0,
达刚路机_1300103.csv,28,28,
达华智能_1002512.csv,38,38,
达威股份_1300535.csv,33,0,
达安基因_1002030.csv,38,38,
达安股份_1300635.csv,48,0,
达实智能_1002421.csv,38,0,
达志科技_1300530.csv,36,18,
达意隆_1002209.csv,37,0,
迅游科技_1300467.csv,45,0,
迈为股份_1300751.csv,19,19,
迈克生物_1300463.csv,8,0,
迈瑞医疗_1300760.csv,1,0,
迎驾贡酒_0603198.csv,21,0,
运达科技_1300440.csv,19,18,
远东传动_1002406.csv,18,18,
远光软件_1002063.csv,19,19,
远兴能源_1000683.csv,6,6,
远大控股_1000626.csv,8,8,
远大智能_1002689.csv,48,48,
远方信息_1300306.csv,39,39,
远望谷_1002161.csv,37,0,
远程股份_1002692.csv,47,44,
远达环保_0600292.csv,18,18,
连云港_0601008.csv,21,21,
